Component_ID,Lot_ID,Value_0h,Value_24h,Value_96h,Value_168h,Limit,Drift_0_24_per_h,Drift_24_96_per_h,Drift_96_168_per_h,Failure_Flag_168h,Failure_Time_h,RUL_at_168h,Risk
C-109642,L-116,20.885,20.729,24.439,29.63,50.0,-0.00653,0.05154,0.0721,0,384,216,Normal
C-109643,L-106,21.067,21.141,24.892,29.64,50.0,0.00307,0.0521,0.06594,0,384,216,Normal
C-109644,L-116,17.856,18.643,21.913,27.761,50.0,0.03276,0.04542,0.08122,0,360,192,Normal
C-109645,L-117,17.851,18.44,23.37,29.694,50.0,0.02453,0.06847,0.08784,0,336,168,Normal
C-109646,L-106,17.996,18.017,20.287,22.949,50.0,0.00088,0.03152,0.03698,0,504,336,Normal
C-109647,L-116,19.534,19.522,22.491,26.077,50.0,-0.00051,0.04124,0.04981,0,432,264,Normal
C-109648,L-106,17.27,16.577,22.653,29.08,50.0,-0.02884,0.08438,0.08927,0,312,144,Normal
C-109649,L-101,23.076,24.161,26.171,29.355,50.0,0.04521,0.02792,0.04422,0,480,312,Normal
C-109650,L-107,19.339,18.931,22.274,25.039,50.0,-0.01703,0.04644,0.0384,0,432,264,Normal
C-109651,L-104,19.231,20.221,24.435,31.936,50.0,0.04124,0.05853,0.10418,0,288,120,Normal
C-109652,L-112,19.922,20.34,22.628,27.356,50.0,0.01744,0.03178,0.06566,0,456,288,Normal
C-109653,L-119,20.879,21.441,24.559,28.267,50.0,0.02341,0.04331,0.05151,0,432,264,Normal
C-109654,L-109,20.824,21.309,24.282,28.363,50.0,0.02024,0.04129,0.05668,0,432,264,Normal
C-109655,L-101,19.068,19.33,21.099,24.845,50.0,0.01091,0.02458,0.05202,0,480,312,Normal
C-109656,L-115,21.614,22.114,28.84,40.696,50.0,0.02083,0.0934,0.16467,0,240,72,Warning
C-109657,L-117,19.849,20.668,27.969,38.381,50.0,0.03414,0.10141,0.14461,0,240,72,Warning
C-109658,L-101,20.322,20.709,26.298,34.816,50.0,0.0161,0.07763,0.11831,0,264,96,Warning
C-109659,L-112,18.509,18.386,21.841,25.091,50.0,-0.00515,0.04799,0.04513,0,432,264,Normal
C-109660,L-118,21.04,22.337,25.415,30.858,50.0,0.05404,0.04275,0.0756,0,360,192,Normal
C-109661,L-119,20.846,21.094,25.78,31.73,50.0,0.01036,0.06508,0.08263,0,360,192,Normal
C-109662,L-115,19.239,20.122,27.529,39.041,50.0,0.03682,0.10288,0.15989,0,240,72,Warning
C-109663,L-110,20.862,20.813,24.87,29.54,50.0,-0.00206,0.05636,0.06486,0,384,216,Normal
C-109664,L-118,19.716,20.292,25.099,33.059,50.0,0.02401,0.06676,0.11056,0,288,120,Normal
C-109665,L-103,18.113,18.897,25.447,35.368,50.0,0.03269,0.09097,0.13779,0,240,72,Warning
C-109666,L-113,21.034,21.563,24.688,29.285,50.0,0.02205,0.04341,0.06384,0,408,240,Normal
C-109667,L-110,18.847,19.722,25.433,34.741,50.0,0.03644,0.07933,0.12928,0,288,120,Normal
C-109668,L-105,19.231,19.376,22.45,27.533,50.0,0.00603,0.0427,0.07059,0,432,264,Normal
C-109669,L-116,18.966,19.792,24.843,33.667,50.0,0.03443,0.07015,0.12257,0,264,96,Warning
C-109670,L-112,20.105,20.681,23.524,27.822,50.0,0.02399,0.03949,0.05969,0,456,288,Normal
C-109671,L-104,20.086,20.563,23.193,27.79,50.0,0.0199,0.03652,0.06386,0,408,240,Normal
C-109672,L-101,18.606,19.833,22.743,29.659,50.0,0.05112,0.04042,0.09606,0,336,168,Normal
C-109673,L-106,17.756,19.429,21.054,24.217,50.0,0.06969,0.02258,0.04393,0,456,288,Normal
C-109674,L-108,21.282,21.853,26.413,32.917,50.0,0.0238,0.06333,0.09034,0,312,144,Normal
C-109675,L-107,21.982,23.18,25.841,30.917,50.0,0.04992,0.03696,0.0705,0,408,240,Normal
C-109676,L-120,19.548,19.865,26.783,36.22,50.0,0.01321,0.09609,0.13106,0,240,72,Warning
C-109677,L-118,20.346,20.679,28.093,39.345,50.0,0.01387,0.10298,0.15628,0,240,72,Warning
C-109678,L-114,19.461,20.022,26.222,36.06,50.0,0.02338,0.08611,0.13663,0,240,72,Warning
C-109679,L-107,19.057,19.977,25.082,32.741,50.0,0.0383,0.0709,0.10637,0,288,120,Normal
C-109680,L-112,17.823,18.452,20.523,24.1,50.0,0.02618,0.02876,0.04968,0,456,288,Normal
C-109681,L-101,21.362,21.929,24.085,27.717,50.0,0.02363,0.02995,0.05044,0,480,312,Normal
C-109682,L-109,18.112,19.248,25.971,36.898,50.0,0.04731,0.09337,0.15176,0,240,72,Warning
C-109683,L-118,17.279,18.284,24.605,32.681,50.0,0.04189,0.0878,0.11215,0,264,96,Warning
C-109684,L-101,21.331,21.091,23.901,26.893,50.0,-0.00999,0.03902,0.04156,0,480,312,Normal
C-109685,L-120,20.685,21.526,25.674,32.983,50.0,0.03504,0.05762,0.10151,0,312,144,Normal
C-109686,L-113,21.428,22.261,26.742,34.44,50.0,0.03467,0.06225,0.10691,0,288,120,Normal
C-109687,L-115,16.839,17.854,20.055,23.183,50.0,0.04227,0.03057,0.04344,0,480,312,Normal
C-109688,L-103,17.926,18.911,20.828,24.74,50.0,0.04103,0.02662,0.05433,0,480,312,Normal
C-109689,L-103,18.552,19.318,21.846,26.314,50.0,0.0319,0.03511,0.06205,0,432,264,Normal
C-109690,L-115,17.464,17.767,20.039,24.614,50.0,0.0126,0.03157,0.06354,0,504,336,Normal
C-109691,L-112,18.576,18.739,21.088,24.399,50.0,0.00681,0.03262,0.04598,0,504,336,Normal
C-109692,L-103,19.755,19.351,22.082,25.607,50.0,-0.01681,0.03793,0.04895,0,504,336,Normal
C-109693,L-118,21.536,22.566,28.566,38.035,50.0,0.04292,0.08333,0.13151,0,264,96,Warning
C-109694,L-108,17.536,17.595,21.465,26.68,50.0,0.00244,0.05375,0.07244,0,360,192,Normal
C-109695,L-116,20.187,21.08,23.106,26.863,50.0,0.0372,0.02813,0.05219,0,456,288,Normal
C-109696,L-106,21.821,22.214,24.817,29.986,50.0,0.01637,0.03616,0.0718,0,384,216,Normal
C-109697,L-118,20.375,20.963,25.397,33.322,50.0,0.02451,0.06159,0.11007,0,288,120,Normal
C-109698,L-104,16.19,17.146,19.994,24.744,50.0,0.03982,0.03956,0.06598,0,408,240,Normal
C-109699,L-108,19.036,18.856,21.692,25.774,50.0,-0.00747,0.03939,0.05669,0,456,288,Normal
C-109700,L-117,20.989,21.853,25.496,31.791,50.0,0.036,0.0506,0.08744,0,336,168,Normal
C-109701,L-120,17.279,17.579,20.079,24.407,50.0,0.01248,0.03472,0.06012,0,456,288,Normal
C-109702,L-112,18.967,19.515,23.142,28.49,50.0,0.02284,0.05037,0.07428,0,360,192,Normal
C-109703,L-103,18.629,18.507,20.36,24.669,50.0,-0.00509,0.02573,0.05985,0,480,312,Normal
C-109704,L-112,19.271,20.522,22.89,28.141,50.0,0.05213,0.03289,0.07293,0,432,264,Normal
C-109705,L-111,19.653,20.37,23.872,29.54,50.0,0.0299,0.04864,0.07872,0,384,216,Normal
C-109706,L-110,17.775,17.996,20.595,23.438,50.0,0.00923,0.0361,0.03949,0,504,336,Normal
C-109707,L-119,22.457,23.308,29.61,38.561,50.0,0.03543,0.08754,0.12432,0,264,96,Warning
C-109708,L-112,17.624,18.304,23.428,31.345,50.0,0.02832,0.07117,0.10996,0,288,120,Normal
C-109709,L-117,19.63,19.523,22.934,28.138,50.0,-0.00445,0.04737,0.07229,0,384,216,Normal
C-109710,L-112,19.085,19.371,23.315,29.516,50.0,0.01192,0.05479,0.08612,0,336,168,Normal
C-109711,L-110,21.943,22.3,26.043,31.379,50.0,0.01488,0.05199,0.0741,0,384,216,Normal
C-109712,L-103,21.484,21.835,27.765,37.012,50.0,0.01462,0.08237,0.12843,0,288,120,Normal
C-109713,L-111,19.211,19.265,22.302,26.846,50.0,0.00226,0.04218,0.06311,0,432,264,Normal
C-109714,L-103,19.794,20.264,26.935,36.957,50.0,0.0196,0.09265,0.1392,0,240,72,Warning
C-109715,L-112,18.064,18.276,20.954,25.446,50.0,0.00884,0.0372,0.06239,0,432,264,Normal
C-109716,L-103,17.992,17.787,20.772,24.384,50.0,-0.00854,0.04146,0.05016,0,432,264,Normal
C-109717,L-113,18.062,18.078,21.307,26.114,50.0,0.00068,0.04485,0.06676,0,432,264,Normal
C-109718,L-115,19.663,20.042,22.429,26.727,50.0,0.01577,0.03316,0.05969,0,432,264,Normal
C-109719,L-102,17.86,18.762,21.07,25.728,50.0,0.03755,0.03206,0.0647,0,456,288,Normal
C-109720,L-108,19.408,19.966,23.439,28.395,50.0,0.02327,0.04823,0.06883,0,432,264,Normal
C-109721,L-112,19.712,21.292,24.702,31.146,50.0,0.06583,0.04736,0.08951,0,360,192,Normal
C-109722,L-106,19.665,20.763,23.368,27.636,50.0,0.04575,0.03618,0.05928,0,408,240,Normal
C-109723,L-114,20.477,21.048,25.982,32.649,50.0,0.02376,0.06853,0.09259,0,336,168,Normal
C-109724,L-108,20.106,20.296,23.224,26.847,50.0,0.0079,0.04067,0.05032,0,456,288,Normal
C-109725,L-115,19.336,20.275,22.767,26.201,50.0,0.03911,0.03461,0.04769,0,456,288,Normal
C-109726,L-112,18.263,18.791,24.917,31.798,50.0,0.02198,0.08508,0.09558,0,288,120,Normal
C-109727,L-105,21.17,21.202,23.761,28.289,50.0,0.00134,0.03554,0.06289,0,408,240,Normal
C-109728,L-112,20.625,21.15,24.246,27.124,50.0,0.02189,0.043,0.03997,0,480,312,Normal
C-109729,L-109,17.359,18.473,24.443,34.051,50.0,0.0464,0.08291,0.13345,0,264,96,Warning
C-109730,L-104,21.05,21.451,23.942,27.784,50.0,0.0167,0.03459,0.05337,0,480,312,Normal
C-109731,L-110,17.294,17.813,21.066,25.229,50.0,0.02163,0.04517,0.05782,0,408,240,Normal
C-109732,L-118,20.095,20.183,25.723,35.327,50.0,0.00367,0.07694,0.13339,0,264,96,Warning
C-109733,L-115,18.27,18.873,24.143,32.38,50.0,0.02513,0.07319,0.1144,0,288,120,Normal
C-109734,L-106,18.534,19.737,21.819,26.877,50.0,0.0501,0.02892,0.07026,0,432,264,Normal
C-109735,L-107,19.86,20.228,23.09,26.342,50.0,0.01533,0.03976,0.04516,0,432,264,Normal
C-109736,L-115,20.751,20.242,25.286,31.033,50.0,-0.02122,0.07006,0.07982,0,336,168,Normal
C-109737,L-118,20.707,21.927,26.666,34.075,50.0,0.05083,0.06583,0.1029,0,288,120,Normal
C-109738,L-114,16.356,16.917,23.806,33.835,50.0,0.0234,0.09568,0.13928,0,240,72,Warning
C-109739,L-111,19.62,20.67,28.195,38.957,50.0,0.04374,0.10452,0.14947,0,240,72,Warning
C-109740,L-109,19.424,19.092,22.853,27.552,50.0,-0.01381,0.05223,0.06527,0,432,264,Normal
C-109741,L-111,23.856,23.308,26.959,31.049,50.0,-0.02282,0.0507,0.05681,0,408,240,Normal
C-109742,L-119,18.784,19.083,22.72,29.617,50.0,0.01242,0.05052,0.09579,0,336,168,Normal
C-109743,L-101,18.27,17.837,23.784,31.996,50.0,-0.01806,0.08259,0.11406,0,288,120,Normal
C-109744,L-109,22.275,22.57,24.871,27.998,50.0,0.01231,0.03196,0.04343,0,504,336,Normal
C-109745,L-117,18.742,19.585,25.35,34.945,50.0,0.03513,0.08007,0.13326,0,264,96,Warning
C-109746,L-112,17.997,18.52,21.033,26.607,50.0,0.02179,0.0349,0.07742,0,360,192,Normal
C-109747,L-109,19.094,19.246,22.548,27.872,50.0,0.00636,0.04586,0.07395,0,384,216,Normal
C-109748,L-110,22.375,22.945,24.721,29.08,50.0,0.02374,0.02466,0.06054,0,480,312,Normal
C-109749,L-104,18.726,19.953,22.617,26.501,50.0,0.05112,0.03701,0.05394,0,408,240,Normal
C-109750,L-110,22.021,23.061,28.051,35.759,50.0,0.04332,0.06931,0.10706,0,288,120,Normal
C-109751,L-104,19.043,19.727,24.324,32.102,50.0,0.02851,0.06385,0.10803,0,288,120,Normal
C-109752,L-110,18.975,19.779,22.777,27.471,50.0,0.0335,0.04163,0.0652,0,384,216,Normal
C-109753,L-115,19.328,19.299,21.692,24.991,50.0,-0.00122,0.03324,0.04582,0,456,288,Normal
C-109754,L-105,18.376,18.636,23.787,30.619,50.0,0.01082,0.07155,0.09488,0,336,168,Normal
C-109755,L-112,21.472,22.234,24.664,28.526,50.0,0.03173,0.03375,0.05364,0,432,264,Normal
C-109756,L-116,19.081,20.0,22.158,25.305,50.0,0.03829,0.02996,0.04371,0,456,288,Normal
C-109757,L-119,20.057,19.867,22.705,27.099,50.0,-0.00792,0.03941,0.06102,0,432,264,Normal
C-109758,L-119,18.146,18.977,23.683,31.488,50.0,0.03463,0.06537,0.1084,0,336,168,Normal
C-109759,L-105,19.712,20.508,23.683,28.599,50.0,0.03319,0.04409,0.06827,0,384,216,Normal
C-109760,L-115,19.458,19.784,25.288,32.474,50.0,0.01355,0.07646,0.09979,0,288,120,Normal
C-109761,L-118,20.587,21.191,24.13,28.66,50.0,0.02516,0.04081,0.06292,0,408,240,Normal
C-109762,L-106,20.541,20.695,24.163,29.162,50.0,0.00641,0.04817,0.06943,0,384,216,Normal
C-109763,L-107,19.375,19.634,22.506,25.579,50.0,0.01081,0.03989,0.04267,0,504,336,Normal
C-109764,L-103,17.712,17.72,19.901,24.479,50.0,0.00033,0.03028,0.06358,0,432,264,Normal
C-109765,L-117,18.957,20.129,24.539,32.886,50.0,0.04881,0.06126,0.11593,0,312,144,Normal
C-109766,L-118,20.86,20.473,23.296,26.629,50.0,-0.01611,0.0392,0.04629,0,456,288,Normal
C-109767,L-102,20.078,20.449,22.727,26.447,50.0,0.01548,0.03164,0.05166,0,456,288,Normal
C-109768,L-110,18.305,18.674,20.646,23.898,50.0,0.01535,0.0274,0.04517,0,504,336,Normal
C-109769,L-114,19.295,19.553,22.631,24.921,50.0,0.01075,0.04275,0.0318,0,456,288,Normal
C-109770,L-118,20.299,20.126,24.039,28.626,50.0,-0.00719,0.05435,0.0637,0,384,216,Normal
C-109771,L-111,18.851,19.148,21.566,25.479,50.0,0.01238,0.03358,0.05435,0,456,288,Normal
C-109772,L-119,20.455,20.979,23.647,28.083,50.0,0.02185,0.03705,0.06161,0,432,264,Normal
C-109773,L-107,20.006,19.987,22.755,25.963,50.0,-0.00077,0.03843,0.04456,0,456,288,Normal
C-109774,L-115,19.136,19.682,25.019,34.479,50.0,0.02275,0.07412,0.1314,0,264,96,Warning
C-109775,L-118,20.013,20.278,24.861,32.008,50.0,0.01104,0.06365,0.09926,0,336,168,Normal
C-109776,L-114,19.461,19.543,21.791,25.673,50.0,0.00341,0.03121,0.05392,0,480,312,Normal
C-109777,L-109,20.934,20.911,26.305,36.564,50.0,-0.00095,0.07492,0.14248,0,264,96,Warning
C-109778,L-106,18.044,19.208,21.863,25.207,50.0,0.04851,0.03688,0.04645,0,480,312,Normal
C-109779,L-120,23.319,23.082,27.299,33.381,50.0,-0.00988,0.05857,0.08447,0,336,168,Normal
C-109780,L-108,19.836,20.299,23.606,30.538,50.0,0.01928,0.04593,0.09629,0,336,168,Normal
C-109781,L-106,19.677,19.655,22.382,26.702,50.0,-0.00089,0.03788,0.06,0,456,288,Normal
C-109782,L-115,19.893,20.142,25.052,33.602,50.0,0.01039,0.0682,0.11875,0,312,144,Normal
C-109783,L-101,18.359,19.214,22.942,29.497,50.0,0.03563,0.05177,0.09105,0,312,144,Normal
C-109784,L-108,22.205,22.471,27.139,33.245,50.0,0.01107,0.06483,0.08481,0,336,168,Normal
C-109785,L-115,17.541,17.62,24.346,34.688,50.0,0.00328,0.09341,0.14364,0,240,72,Warning
C-109786,L-103,16.439,17.238,19.196,22.866,50.0,0.03326,0.02721,0.05096,0,480,312,Normal
C-109787,L-107,17.828,17.607,20.257,23.305,50.0,-0.00923,0.03681,0.04233,0,480,312,Normal
C-109788,L-102,22.059,21.238,24.269,28.691,50.0,-0.03418,0.04209,0.06141,0,456,288,Normal
C-109789,L-111,18.341,18.644,22.22,28.539,50.0,0.01263,0.04967,0.08776,0,360,192,Normal
C-109790,L-102,22.232,22.678,27.2,32.062,50.0,0.0186,0.0628,0.06753,0,360,192,Normal
C-109791,L-104,19.534,20.34,25.322,34.026,50.0,0.03355,0.0692,0.12089,0,288,120,Normal
C-109792,L-108,20.051,20.959,26.063,36.012,50.0,0.03781,0.07089,0.13818,0,264,96,Warning
C-109793,L-116,15.983,17.005,22.888,33.788,50.0,0.04257,0.08171,0.15138,0,240,72,Warning
C-109794,L-103,17.692,18.086,20.449,24.09,50.0,0.01638,0.03282,0.05058,0,456,288,Normal
C-109795,L-110,19.878,19.802,22.096,25.931,50.0,-0.00317,0.03186,0.05327,0,480,312,Normal
C-109796,L-108,18.693,19.036,22.475,27.671,50.0,0.01429,0.04776,0.07216,0,360,192,Normal
C-109797,L-111,20.949,21.663,28.195,37.911,50.0,0.02976,0.09072,0.13495,0,240,72,Warning
C-109798,L-107,20.793,20.939,26.312,35.157,50.0,0.00608,0.07462,0.12285,0,288,120,Normal
C-109799,L-117,20.35,20.472,22.984,27.659,50.0,0.00506,0.03489,0.06492,0,408,240,Normal
C-109800,L-107,20.976,21.447,24.518,28.313,50.0,0.0196,0.04265,0.05272,0,432,264,Normal
C-109801,L-120,19.988,20.0,24.218,30.551,50.0,0.0005,0.05858,0.08796,0,336,168,Normal
C-109802,L-119,20.837,21.178,24.687,30.249,50.0,0.01421,0.04874,0.07725,0,384,216,Normal
C-109803,L-102,19.837,20.607,26.593,36.344,50.0,0.0321,0.08314,0.13543,0,264,96,Warning
C-109804,L-119,19.938,20.288,24.933,30.188,50.0,0.01457,0.06451,0.073,0,312,144,Normal
C-109805,L-105,18.245,18.347,22.773,29.104,50.0,0.00424,0.06148,0.08793,0,336,168,Normal
C-109806,L-109,18.283,18.991,24.089,33.892,50.0,0.02949,0.0708,0.13616,0,264,96,Warning
C-109807,L-118,21.661,21.425,23.868,27.9,50.0,-0.00981,0.03393,0.05599,0,480,312,Normal
C-109808,L-108,19.93,20.869,25.788,33.964,50.0,0.03914,0.06831,0.11356,0,288,120,Normal
C-109809,L-112,18.691,19.362,23.132,29.718,50.0,0.02796,0.05237,0.09147,0,336,168,Normal
C-109810,L-109,19.614,20.186,23.209,26.845,50.0,0.0238,0.042,0.0505,0,432,264,Normal
C-109811,L-114,19.403,19.752,25.669,33.977,50.0,0.01453,0.08219,0.11539,0,288,120,Normal
C-109812,L-116,20.369,21.039,23.199,27.644,50.0,0.02793,0.03,0.06174,0,456,288,Normal
C-109813,L-111,21.643,22.615,26.104,30.533,50.0,0.04048,0.04846,0.06152,0,384,216,Normal
C-109814,L-113,21.551,21.538,23.609,26.645,50.0,-0.00054,0.02876,0.04217,0,504,336,Normal
C-109815,L-107,18.197,18.652,25.157,33.461,50.0,0.01898,0.09035,0.11533,0,264,96,Warning
C-109816,L-110,19.427,19.96,22.427,27.268,50.0,0.02222,0.03426,0.06724,0,408,240,Normal
C-109817,L-115,20.392,21.422,24.952,31.807,50.0,0.0429,0.04903,0.0952,0,312,144,Normal
C-109818,L-104,19.973,20.37,23.163,26.906,50.0,0.01655,0.03879,0.05199,0,456,288,Normal
C-109819,L-114,20.814,21.022,23.671,28.293,50.0,0.00867,0.03679,0.06419,0,432,264,Normal
C-109820,L-104,19.348,19.644,24.91,32.629,50.0,0.01235,0.07314,0.1072,0,312,144,Normal
C-109821,L-114,18.988,19.581,23.033,28.342,50.0,0.0247,0.04794,0.07374,0,360,192,Normal
C-109822,L-108,19.253,19.742,22.725,26.401,50.0,0.02036,0.04143,0.05107,0,432,264,Normal
C-109823,L-109,18.838,19.83,23.163,30.106,50.0,0.04134,0.04629,0.09643,0,312,144,Normal
C-109824,L-117,18.492,18.875,22.138,27.725,50.0,0.01596,0.04531,0.07761,0,384,216,Normal
C-109825,L-107,18.868,20.01,22.077,26.654,50.0,0.04761,0.0287,0.06358,0,432,264,Normal
C-109826,L-118,19.147,19.883,21.707,26.112,50.0,0.03069,0.02533,0.06118,0,456,288,Normal
C-109827,L-113,22.403,21.987,25.729,31.996,50.0,-0.01732,0.05197,0.08704,0,384,216,Normal
C-109828,L-103,20.708,21.679,28.17,38.075,50.0,0.04044,0.09016,0.13756,0,240,72,Warning
C-109829,L-114,18.652,19.656,23.467,28.871,50.0,0.04181,0.05293,0.07505,0,336,168,Normal
C-109830,L-116,15.73,15.899,19.017,23.349,50.0,0.00702,0.0433,0.06018,0,432,264,Normal
C-109831,L-118,15.46,15.684,18.273,22.197,50.0,0.00934,0.03596,0.05449,0,480,312,Normal
C-109832,L-115,21.511,21.545,25.131,30.122,50.0,0.00141,0.04981,0.06932,0,408,240,Normal
C-109833,L-104,18.331,18.581,22.031,25.062,50.0,0.0104,0.04792,0.0421,0,480,312,Normal
C-109834,L-118,17.03,17.623,25.09,35.942,50.0,0.02474,0.1037,0.15072,0,240,72,Warning
C-109835,L-115,19.009,19.74,21.294,24.748,50.0,0.03044,0.02158,0.04797,0,504,336,Normal
C-109836,L-106,17.039,17.375,23.97,32.753,50.0,0.014,0.09161,0.12198,0,264,96,Warning
C-109837,L-106,20.659,21.044,22.825,26.593,50.0,0.01606,0.02474,0.05233,0,480,312,Normal
C-109838,L-106,20.406,21.018,22.985,26.019,50.0,0.02551,0.02732,0.04214,0,504,336,Normal
C-109839,L-109,20.565,21.545,27.88,38.327,50.0,0.04084,0.088,0.1451,0,240,72,Warning
C-109840,L-101,20.583,21.303,28.085,39.053,50.0,0.03,0.0942,0.15234,0,240,72,Warning
C-109841,L-107,18.725,19.56,23.93,31.098,50.0,0.03476,0.06069,0.09956,0,312,144,Normal
C-109842,L-108,16.408,16.948,20.722,26.443,50.0,0.02251,0.05242,0.07945,0,360,192,Normal
C-109843,L-119,19.486,20.242,22.733,26.961,50.0,0.03148,0.0346,0.05872,0,456,288,Normal
C-109844,L-112,22.567,22.986,26.547,31.702,50.0,0.01747,0.04946,0.0716,0,360,192,Normal
C-109845,L-107,16.421,17.591,22.587,29.904,50.0,0.04876,0.0694,0.10163,0,288,120,Normal
C-109846,L-105,22.671,22.81,27.211,34.006,50.0,0.00576,0.06113,0.09438,0,336,168,Normal
C-109847,L-106,20.541,19.833,22.729,26.657,50.0,-0.02951,0.04022,0.05457,0,480,312,Normal
C-109848,L-110,17.344,18.795,23.912,33.062,50.0,0.06048,0.07107,0.12708,0,264,96,Warning
C-109849,L-108,19.503,19.959,25.213,33.032,50.0,0.019,0.07297,0.1086,0,288,120,Normal
C-109850,L-103,16.417,16.875,19.961,24.789,50.0,0.01911,0.04286,0.06704,0,408,240,Normal
C-109851,L-106,19.287,20.146,24.412,31.083,50.0,0.03576,0.05926,0.09265,0,312,144,Normal
C-109852,L-120,20.05,19.984,24.73,29.438,50.0,-0.00274,0.06592,0.06539,0,384,216,Normal
C-109853,L-113,16.836,17.026,21.8,29.493,50.0,0.00792,0.06631,0.10685,0,312,144,Normal
C-109854,L-107,21.925,22.964,25.652,30.616,50.0,0.04329,0.03733,0.06895,0,384,216,Normal
C-109855,L-119,17.618,17.857,19.596,22.739,50.0,0.00996,0.02415,0.04365,0,480,312,Normal
C-109856,L-105,18.94,19.578,21.941,26.898,50.0,0.02657,0.03282,0.06885,0,408,240,Normal
C-109857,L-116,18.768,19.469,22.836,27.856,50.0,0.02918,0.04677,0.06972,0,408,240,Normal
C-109858,L-113,19.81,19.876,23.065,27.709,50.0,0.00275,0.0443,0.0645,0,408,240,Normal
C-109859,L-118,18.889,19.727,23.037,28.989,50.0,0.0349,0.04597,0.08267,0,336,168,Normal
C-109860,L-109,19.482,20.416,27.554,37.873,50.0,0.03895,0.09913,0.14332,0,240,72,Warning
C-109861,L-104,22.096,22.089,24.255,27.878,50.0,-0.0003,0.03008,0.05032,0,504,336,Normal
C-109862,L-109,20.247,19.216,21.949,25.602,50.0,-0.04297,0.03796,0.05074,0,480,312,Normal
C-109863,L-109,19.586,20.899,24.809,31.533,50.0,0.05468,0.0543,0.09339,0,312,144,Normal
C-109864,L-118,18.612,19.704,21.941,27.029,50.0,0.04549,0.03108,0.07066,0,456,288,Normal
C-109865,L-105,19.363,20.162,25.092,32.797,50.0,0.0333,0.06847,0.10702,0,288,120,Normal
C-109866,L-120,19.22,19.258,24.787,33.627,50.0,0.0016,0.07679,0.12277,0,264,96,Warning
C-109867,L-116,20.389,21.248,25.092,30.905,50.0,0.03578,0.0534,0.08073,0,360,192,Normal
C-109868,L-113,19.413,20.612,22.761,28.476,50.0,0.04993,0.02986,0.07937,0,384,216,Normal
C-109869,L-106,20.648,20.875,23.641,27.587,50.0,0.00945,0.03841,0.05481,0,408,240,Normal
C-109870,L-107,19.163,18.987,22.205,26.383,50.0,-0.00731,0.04469,0.05804,0,408,240,Normal
C-109871,L-105,19.511,19.619,22.95,27.221,50.0,0.0045,0.04627,0.05932,0,408,240,Normal
C-109872,L-104,20.394,20.967,23.561,26.697,50.0,0.0239,0.03603,0.04355,0,456,288,Normal
C-109873,L-110,17.659,17.682,20.131,24.827,50.0,0.00093,0.03402,0.06523,0,432,264,Normal
C-109874,L-112,17.586,18.583,21.784,26.39,50.0,0.04156,0.04445,0.06398,0,384,216,Normal
C-109875,L-117,18.492,19.522,22.926,28.998,50.0,0.04291,0.04727,0.08434,0,360,192,Normal
C-109876,L-114,21.015,20.497,22.686,26.953,50.0,-0.0216,0.0304,0.05926,0,456,288,Normal
C-109877,L-102,19.473,20.016,22.409,25.979,50.0,0.02261,0.03323,0.04958,0,408,240,Normal
C-109878,L-120,17.518,18.355,21.598,26.122,50.0,0.0349,0.04504,0.06283,0,408,240,Normal
C-109879,L-107,18.379,18.999,21.767,25.698,50.0,0.02584,0.03845,0.05459,0,408,240,Normal
C-109880,L-105,18.472,18.623,21.974,26.016,50.0,0.00631,0.04654,0.05614,0,432,264,Normal
C-109881,L-107,15.36,16.867,22.128,31.021,50.0,0.06281,0.07306,0.12351,0,288,120,Normal
C-109882,L-102,20.126,20.526,23.546,28.923,50.0,0.01665,0.04195,0.07467,0,384,216,Normal
C-109883,L-104,19.155,19.659,21.983,27.053,50.0,0.02098,0.03228,0.07041,0,408,240,Normal
C-109884,L-103,14.83,15.49,20.044,26.71,50.0,0.02752,0.06325,0.09258,0,312,144,Normal
C-109885,L-106,17.191,17.838,22.83,28.946,50.0,0.02693,0.06934,0.08494,0,312,144,Normal
C-109886,L-115,22.695,23.074,28.707,37.902,50.0,0.01578,0.07824,0.12771,0,264,96,Warning
C-109887,L-108,20.071,20.93,22.874,26.416,50.0,0.03579,0.02699,0.0492,0,504,336,Normal
C-109888,L-115,20.747,21.564,26.269,33.919,50.0,0.03407,0.06535,0.10625,0,288,120,Normal
C-109889,L-119,20.186,20.513,23.415,27.121,50.0,0.01363,0.0403,0.05148,0,456,288,Normal
C-109890,L-120,18.18,19.168,26.657,37.022,50.0,0.04115,0.10402,0.14395,0,240,72,Warning
C-109891,L-117,20.016,20.019,22.381,25.905,50.0,0.0001,0.03281,0.04894,0,456,288,Normal
C-109892,L-115,20.005,20.387,25.96,35.121,50.0,0.01592,0.0774,0.12724,0,288,120,Normal
C-109893,L-112,17.65,18.217,20.898,24.402,50.0,0.0236,0.03724,0.04867,0,456,288,Normal
C-109894,L-101,19.103,19.851,21.655,25.367,50.0,0.03119,0.02505,0.05155,0,456,288,Normal
C-109895,L-119,20.868,21.878,26.715,34.408,50.0,0.04209,0.06718,0.10685,0,288,120,Normal
